CondFileP,InstructionsP,LettersDisplayedP,CorrectnessP,CondFile,Instructions,LettersDisplayed,Correctness,practicetrials.thisRepN,practicetrials.thisTrialN,practicetrials.thisN,practicetrials.thisIndex,InnerLoopPractice.thisRepN,InnerLoopPractice.thisTrialN,InnerLoopPractice.thisN,InnerLoopPractice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,InnerLoop.thisRepN,InnerLoop.thisTrialN,InnerLoop.thisN,InnerLoop.thisIndex,TaskVersionText.started,TaskVersionText.stopped,InstrKey1.keys,InstrKey1.rt,InstrKey1.started,InstrKey1.stopped,text.started,text.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,PractIn1.started,PractIn1.stopped,PractIn2.started,PractIn2.stopped,PractInstructionPass.keys,PractInstructionPass.rt,PractInstructionPass.started,PractInstructionPass.stopped,PractBlock1.started,PractBlock1.stopped,ISIjitterPractice,ISI_Pract_Fixation.started,ISI_Pract_Fixation.stopped,N_backP.started,N_backP.stopped,KeyPractice.keys,KeyPractice.corr,KeyPractice.started,KeyPractice.stopped,text_4.started,text_4.stopped,KeyPractice.rt,TransitionText.started,TransitionText.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,text_5.started,text_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,MainInt1.started,MainInt1.stopped,MainInt2.started,MainInt2.stopped,InstructionPass.keys,InstructionPass.rt,InstructionPass.started,InstructionPass.stopped,Blocks1.started,Blocks1.stopped,ISIjitter,N_backD.started,N_backD.stopped,key_resp.keys,key_resp.corr,key_resp.started,key_resp.stopped,key_resp.rt,participant,Study Name,Task Version (required to run),PRE/POST,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,23.11962140002288,None,space,5.486800400016364,23.615636300004553,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P006,fencog,1,Pre,2021_Jul_14_1101,N-Back (New Version 2021),2021.1.4,119.94866197275073,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.13617549999617,None,space,165.5113712999737,29.630949500016868,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P006,fencog,1,Pre,2021_Jul_14_1101,N-Back (New Version 2021),2021.1.4,119.94866197275073,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.18064390000654,None,space,14.108285500027705,195.67389129998628,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P006,fencog,1,Pre,2021_Jul_14_1101,N-Back (New Version 2021),2021.1.4,119.94866197275073,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.8118511000066,None,space,17.439551000017673,210.30274439998902,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P006,fencog,1,Pre,2021_Jul_14_1101,N-Back (New Version 2021),2021.1.4,119.94866197275073,
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,Z,None,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.1039931999985,None,232.08998519997112,None,space,4.636108900012914,232.08998519997112,None,229.1039931999985,None,1.49,236.74461080000037,None,238.23774160002358,None,None,1,238.23774160002358,None,240.24139440001454,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P006,fencog,1,Pre,2021_Jul_14_1101,N-Back (New Version 2021),2021.1.4,119.94866197275073,
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,r,None,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.465,241.74257750000106,None,243.21179199998733,None,None,1,243.21179199998733,None,245.21668050001608,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P006,fencog,1,Pre,2021_Jul_14_1101,N-Back (New Version 2021),2021.1.4,119.94866197275073,
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,X,space,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.39,246.71608189999824,None,248.11077019997174,None,space,1,248.11077019997174,None,248.47608809999656,None,0.35151830001268536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P006,fencog,1,Pre,2021_Jul_14_1101,N-Back (New Version 2021),2021.1.4,119.94866197275073,
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,p,None,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.215,249.98289709998062,None,251.20427230000496,None,None,1,251.20427230000496,None,253.205982399988,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P006,fencog,1,Pre,2021_Jul_14_1101,N-Back (New Version 2021),2021.1.4,119.94866197275073,
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,w,None,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74,254.7054574000067,None,256.44935319997603,None,None,1,256.44935319997603,None,258.4543115000124,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P006,fencog,1,Pre,2021_Jul_14_1101,N-Back (New Version 2021),2021.1.4,119.94866197275073,
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,e,None,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.915,259.9538410999812,None,261.87265009997645,None,None,1,261.87265009997645,None,263.87778270000126,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P006,fencog,1,Pre,2021_Jul_14_1101,N-Back (New Version 2021),2021.1.4,119.94866197275073,
