CondFileP,InstructionsP,LettersDisplayedP,CorrectnessP,CondFile,Instructions,LettersDisplayed,Correctness,practicetrials.thisRepN,practicetrials.thisTrialN,practicetrials.thisN,practicetrials.thisIndex,InnerLoopPractice.thisRepN,InnerLoopPractice.thisTrialN,InnerLoopPractice.thisN,InnerLoopPractice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,InnerLoop.thisRepN,InnerLoop.thisTrialN,InnerLoop.thisN,InnerLoop.thisIndex,TaskVersionText.started,TaskVersionText.stopped,InstrKey1.keys,InstrKey1.rt,InstrKey1.started,InstrKey1.stopped,text.started,text.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,PractIn1.started,PractIn1.stopped,PractIn2.started,PractIn2.stopped,PractInstructionPass.keys,PractInstructionPass.rt,PractInstructionPass.started,PractInstructionPass.stopped,PractBlock1.started,PractBlock1.stopped,ISIjitterPractice,ISI_Pract_Fixation.started,ISI_Pract_Fixation.stopped,N_backP.started,N_backP.stopped,KeyPractice.keys,KeyPractice.corr,KeyPractice.started,KeyPractice.stopped,text_4.started,text_4.stopped,KeyPractice.rt,TransitionText.started,TransitionText.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,text_5.started,text_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,MainInt1.started,MainInt1.stopped,MainInt2.started,MainInt2.stopped,InstructionPass.keys,InstructionPass.rt,InstructionPass.started,InstructionPass.stopped,Blocks1.started,Blocks1.stopped,ISIjitter,N_backD.started,N_backD.stopped,key_resp.keys,key_resp.corr,key_resp.started,key_resp.stopped,key_resp.rt,participant,Study Name,Task Version (required to run),PRE/POST,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,97.0081554999997,None,space,113.61743059999935,97.5016184999995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P040,FENCOG,1,Pre,2022_Apr_28_1113,N-Back (New Version 2021),2021.1.4,120.0347620667229,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.1512576999994,None,space,8.115969000000405,211.64293120000002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P040,FENCOG,1,Pre,2022_Apr_28_1113,N-Back (New Version 2021),2021.1.4,120.0347620667229,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.7864754000002,None,space,16.7801113000005,220.28260799999953,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P040,FENCOG,1,Pre,2022_Apr_28_1113,N-Back (New Version 2021),2021.1.4,120.0347620667229,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.08687829999963,None,space,13.725918299999648,237.57716429999982,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P040,FENCOG,1,Pre,2022_Apr_28_1113,N-Back (New Version 2021),2021.1.4,120.0347620667229,
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,Z,None,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.69790319999993,None,255.6810644999996,None,space,1.9579493999999613,255.6810644999996,None,252.69790319999993,None,1.865,257.67180499999995,None,259.5410759999995,None,None,1,259.5410759999995,None,261.54593849999947,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P040,FENCOG,1,Pre,2022_Apr_28_1113,N-Back (New Version 2021),2021.1.4,120.0347620667229,
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,r,None,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.94,263.04403249999996,None,264.98582540000007,None,None,1,264.98582540000007,None,266.99284519999946,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P040,FENCOG,1,Pre,2022_Apr_28_1113,N-Back (New Version 2021),2021.1.4,120.0347620667229,
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,X,space,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.59,268.49195469999995,None,270.0879355999996,None,space,1,270.0879355999996,None,270.4267149999996,None,0.32692239999960293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P040,FENCOG,1,Pre,2022_Apr_28_1113,N-Back (New Version 2021),2021.1.4,120.0347620667229,
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,p,None,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.915,271.93277169999965,None,273.8506626999997,None,None,1,273.8506626999997,None,275.8569441999998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P040,FENCOG,1,Pre,2022_Apr_28_1113,N-Back (New Version 2021),2021.1.4,120.0347620667229,
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,w,None,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.415,277.35638370000015,None,278.7743695999998,None,None,1,278.7743695999998,None,280.78045889999976,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P040,FENCOG,1,Pre,2022_Apr_28_1113,N-Back (New Version 2021),2021.1.4,120.0347620667229,
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,e,None,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.39,282.2806491000001,None,283.67161620000024,None,None,1,283.67161620000024,None,285.67904329999965,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P040,FENCOG,1,Pre,2022_Apr_28_1113,N-Back (New Version 2021),2021.1.4,120.0347620667229,
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,X,space,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.665,287.1785496000002,None,288.8488152,None,space,1,288.8488152,None,289.1942933999999,None,0.32638980000047013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P040,FENCOG,1,Pre,2022_Apr_28_1113,N-Back (New Version 2021),2021.1.4,120.0347620667229,
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,x,space,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.565,290.6956679999994,None,292.2622689,None,space,1,292.2622689,None,292.70322769999984,None,0.4246610000000146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P040,FENCOG,1,Pre,2022_Apr_28_1113,N-Back (New Version 2021),2021.1.4,120.0347620667229,
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,p,None,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.89,294.20974130000013,None,296.10084039999947,None,None,1,296.10084039999947,None,298.1040917,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P040,FENCOG,1,Pre,2022_Apr_28_1113,N-Back (New Version 2021),2021.1.4,120.0347620667229,
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,r,None,,,,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.165,299.6081690000001,None,300.7751066999999,None,None,1,300.7751066999999,None,302.7821973,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P040,FENCOG,1,Pre,2022_Apr_28_1113,N-Back (New Version 2021),2021.1.4,120.0347620667229,
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P040,FENCOG,1,Pre,2022_Apr_28_1113,N-Back (New Version 2021),2021.1.4,120.0347620667229,
Conditions/Version_1Pr/oneback(1)_v1.xlsx,New rule: Press 'space' when you see 1-back (i.e. the same letter as the one that appeared 1 letter ago.),a,None,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.30277490000026,None,307.29364629999964,None,space,5.385212799999863,307.29364629999964,None,304.30277490000026,None,1.54,312.70278959999996,None,314.2476458000001,None,None,1,314.2476458000001,None,316.2477534999998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P040,FENCOG,1,Pre,2022_Apr_28_1113,N-Back (New Version 2021),2021.1.4,120.0347620667229,
Conditions/Version_1Pr/oneback(1)_v1.xlsx,New rule: Press 'space' when you see 1-back (i.e. the same letter as the one that appeared 1 letter ago.),x,None,,,,,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.915,317.7527693000002,None,319.67140689999997,None,None,1,319.67140689999997,None,321.67119980000007,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P040,FENCOG,1,Pre,2022_Apr_28_1113,N-Back (New Version 2021),2021.1.4,120.0347620667229,
Conditions/Version_1Pr/oneback(1)_v1.xlsx,New rule: Press 'space' when you see 1-back (i.e. the same letter as the one that appeared 1 letter ago.),g,None,,,,,0,1,1,1,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.265,323.1761246999995,None,324.44580210000004,None,None,1,324.44580210000004,None,326.45011759999943,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P040,FENCOG,1,Pre,2022_Apr_28_1113,N-Back (New Version 2021),2021.1.4,120.0347620667229,
Conditions/Version_1Pr/oneback(1)_v1.xlsx,New rule: Press 'space' when you see 1-back (i.e. the same letter as the one that appeared 1 letter ago.),G,space,,,,,0,1,1,1,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14,327.9498503999994,None,329.0925404999998,None,space,1,329.0925404999998,None,329.70880620000025,None,0.6020646000006309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P040,FENCOG,1,Pre,2022_Apr_28_1113,N-Back (New Version 2021),2021.1.4,120.0347620667229,
Conditions/Version_1Pr/oneback(1)_v1.xlsx,New rule: Press 'space' when you see 1-back (i.e. the same letter as the one that appeared 1 letter ago.),u,None,,,,,0,1,1,1,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04,331.21540149999964,None,332.25835800000004,None,None,1,332.25835800000004,None,334.26460940000015,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P040,FENCOG,1,Pre,2022_Apr_28_1113,N-Back (New Version 2021),2021.1.4,120.0347620667229,
Conditions/Version_1Pr/oneback(1)_v1.xlsx,New rule: Press 'space' when you see 1-back (i.e. the same letter as the one that appeared 1 letter ago.),y,None,,,,,0,1,1,1,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.44,335.76408420000007,None,337.20611480000025,None,None,1,337.20611480000025,None,339.2097579000001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P040,FENCOG,1,Pre,2022_Apr_28_1113,N-Back (New Version 2021),2021.1.4,120.0347620667229,
Conditions/Version_1Pr/oneback(1)_v1.xlsx,New rule: Press 'space' when you see 1-back (i.e. the same letter as the one that appeared 1 letter ago.),y,space,,,,,0,1,1,1,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.165,340.71268640000017,None,341.8789578999995,None,space,1,341.8789578999995,None,342.9220478999996,None,1.0319226999999955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P040,FENCOG,1,Pre,2022_Apr_28_1113,N-Back (New Version 2021),2021.1.4,120.0347620667229,
Conditions/Version_1Pr/oneback(1)_v1.xlsx,New rule: Press 'space' when you see 1-back (i.e. the same letter as the one that appeared 1 letter ago.),k,None,,,,,0,1,1,1,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.515,344.4281086000001,None,345.9454655999998,None,None,1,345.9454655999998,None,347.9522339999994,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P040,FENCOG,1,Pre,2022_Apr_28_1113,N-Back (New Version 2021),2021.1.4,120.0347620667229,
Conditions/Version_1Pr/oneback(1)_v1.xlsx,New rule: Press 'space' when you see 1-back (i.e. the same letter as the one that appeared 1 letter ago.),c,None,,,,,0,1,1,1,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.215,349.45167909999964,None,350.6697691999998,None,None,1,350.6697691999998,None,352.67575099999976,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P040,FENCOG,1,Pre,2022_Apr_28_1113,N-Back (New Version 2021),2021.1.4,120.0347620667229,
Conditions/Version_1Pr/oneback(1)_v1.xlsx,New rule: Press 'space' when you see 1-back (i.e. the same letter as the one that appeared 1 letter ago.),r,None,,,,,0,1,1,1,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.09,354.17540199999985,None,355.26809669999966,None,None,1,355.26809669999966,None,357.27445459999944,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P040,FENCOG,1,Pre,2022_Apr_28_1113,N-Back (New Version 2021),2021.1.4,120.0347620667229,
Conditions/Version_1Pr/oneback(1)_v1.xlsx,New rule: Press 'space' when you see 1-back (i.e. the same letter as the one that appeared 1 letter ago.),,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P040,FENCOG,1,Pre,2022_Apr_28_1113,N-Back (New Version 2021),2021.1.4,120.0347620667229,
Conditions/Version_1Pr/twoback(1)_v1.xlsx,New rule: Press 'space' when you see 2-back (i.e. the same letter as the one that appeared 2 letters ago.),E,None,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.8203431000002,None,361.80056779999995,None,space,0.5501645999993343,361.80056779999995,None,358.8203431000002,None,1.415,362.37791990000005,None,363.79960010000013,None,None,1,363.79960010000013,None,365.8051395000002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P040,FENCOG,1,Pre,2022_Apr_28_1113,N-Back (New Version 2021),2021.1.4,120.0347620667229,
Conditions/Version_1Pr/twoback(1)_v1.xlsx,New rule: Press 'space' when you see 2-back (i.e. the same letter as the one that appeared 2 letters ago.),p,None,,,,,0,2,2,2,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.69,367.3047926999998,None,368.99670909999986,None,None,1,368.99670909999986,None,371.00073449999945,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P040,FENCOG,1,Pre,2022_Apr_28_1113,N-Back (New Version 2021),2021.1.4,120.0347620667229,
Conditions/Version_1Pr/twoback(1)_v1.xlsx,New rule: Press 'space' when you see 2-back (i.e. the same letter as the one that appeared 2 letters ago.),e,space,,,,,0,2,2,2,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.34,372.50319409999975,None,373.84545179999986,None,space,1,373.84545179999986,None,374.65389460000006,None,0.7932058000005782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P040,FENCOG,1,Pre,2022_Apr_28_1113,N-Back (New Version 2021),2021.1.4,120.0347620667229,
Conditions/Version_1Pr/twoback(1)_v1.xlsx,New rule: Press 'space' when you see 2-back (i.e. the same letter as the one that appeared 2 letters ago.),s,None,,,,,0,2,2,2,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.99,376.1603172999994,None,378.1530918999997,None,None,1,378.1530918999997,None,380.15923999999995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P040,FENCOG,1,Pre,2022_Apr_28_1113,N-Back (New Version 2021),2021.1.4,120.0347620667229,
Conditions/Version_1Pr/twoback(1)_v1.xlsx,New rule: Press 'space' when you see 2-back (i.e. the same letter as the one that appeared 2 letters ago.),S,None,,,,,0,2,2,2,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.94,381.6589396999998,None,383.6044296,None,None,1,383.6044296,None,385.60774279999987,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P040,FENCOG,1,Pre,2022_Apr_28_1113,N-Back (New Version 2021),2021.1.4,120.0347620667229,
Conditions/Version_1Pr/twoback(1)_v1.xlsx,New rule: Press 'space' when you see 2-back (i.e. the same letter as the one that appeared 2 letters ago.),s,space,,,,,0,2,2,2,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.315,387.10726579999937,None,388.42716139999993,None,space,1,388.42716139999993,None,388.84918599999946,None,0.4115220000003319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P040,FENCOG,1,Pre,2022_Apr_28_1113,N-Back (New Version 2021),2021.1.4,120.0347620667229,
Conditions/Version_1Pr/twoback(1)_v1.xlsx,New rule: Press 'space' when you see 2-back (i.e. the same letter as the one that appeared 2 letters ago.),P,None,,,,,0,2,2,2,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74,390.3561572999997,None,392.1013051,None,None,1,392.1013051,None,394.10167360000014,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P040,FENCOG,1,Pre,2022_Apr_28_1113,N-Back (New Version 2021),2021.1.4,120.0347620667229,
Conditions/Version_1Pr/twoback(1)_v1.xlsx,New rule: Press 'space' when you see 2-back (i.e. the same letter as the one that appeared 2 letters ago.),C,None,,,,,0,2,2,2,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.765,395.60531159999937,None,397.37235469999996,None,None,1,397.37235469999996,None,399.3703283999994,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P040,FENCOG,1,Pre,2022_Apr_28_1113,N-Back (New Version 2021),2021.1.4,120.0347620667229,
Conditions/Version_1Pr/twoback(1)_v1.xlsx,New rule: Press 'space' when you see 2-back (i.e. the same letter as the one that appeared 2 letters ago.),x,None,,,,,0,2,2,2,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.365,400.8698128999995,None,402.23672889999943,None,None,1,402.23672889999943,None,404.2438629999997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P040,FENCOG,1,Pre,2022_Apr_28_1113,N-Back (New Version 2021),2021.1.4,120.0347620667229,
Conditions/Version_1Pr/twoback(1)_v1.xlsx,New rule: Press 'space' when you see 2-back (i.e. the same letter as the one that appeared 2 letters ago.),Z,None,,,,,0,2,2,2,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.715,405.74326800000017,None,407.45942730000024,None,None,1,407.45942730000024,None,409.4589694999995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P040,FENCOG,1,Pre,2022_Apr_28_1113,N-Back (New Version 2021),2021.1.4,120.0347620667229,
Conditions/Version_1Pr/twoback(1)_v1.xlsx,New rule: Press 'space' when you see 2-back (i.e. the same letter as the one that appeared 2 letters ago.),,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P040,FENCOG,1,Pre,2022_Apr_28_1113,N-Back (New Version 2021),2021.1.4,120.0347620667229,
Conditions/Version_1Pr/threeback(1)_v1.xlsx,New rule: Press 'space' when you see 3-back (i.e. the same letter as the one that appeared 3 letters ago.),r,None,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.9822084999996,None,413.9720778000001,None,space,0.7305673999999271,413.9720778000001,None,410.9822084999996,None,1.19,414.72812449999947,None,415.92532909999954,None,None,1,415.92532909999954,None,417.93129989999943,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P040,FENCOG,1,Pre,2022_Apr_28_1113,N-Back (New Version 2021),2021.1.4,120.0347620667229,
Conditions/Version_1Pr/threeback(1)_v1.xlsx,New rule: Press 'space' when you see 3-back (i.e. the same letter as the one that appeared 3 letters ago.),a,None,,,,,0,3,3,3,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74,419.4308966999997,None,421.1728807999998,None,None,1,421.1728807999998,None,423.1776549999995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P040,FENCOG,1,Pre,2022_Apr_28_1113,N-Back (New Version 2021),2021.1.4,120.0347620667229,
Conditions/Version_1Pr/threeback(1)_v1.xlsx,New rule: Press 'space' when you see 3-back (i.e. the same letter as the one that appeared 3 letters ago.),t,None,,,,,0,3,3,3,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.29,424.6794553999998,None,425.9738878999997,None,None,1,425.9738878999997,None,427.9784560999997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P040,FENCOG,1,Pre,2022_Apr_28_1113,N-Back (New Version 2021),2021.1.4,120.0347620667229,
Conditions/Version_1Pr/threeback(1)_v1.xlsx,New rule: Press 'space' when you see 3-back (i.e. the same letter as the one that appeared 3 letters ago.),r,space,,,,,0,3,3,3,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.64,429.4780138999995,None,431.12025470000026,None,space,1,431.12025470000026,None,432.18560199999956,None,1.0546976999994513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P040,FENCOG,1,Pre,2022_Apr_28_1113,N-Back (New Version 2021),2021.1.4,120.0347620667229,
Conditions/Version_1Pr/threeback(1)_v1.xlsx,New rule: Press 'space' when you see 3-back (i.e. the same letter as the one that appeared 3 letters ago.),a,None,,,,,0,3,3,3,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.165,433.6846807000002,None,434.8512931999994,None,space,0,434.8512931999994,None,435.4218831999997,None,0.5553937000004225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P040,FENCOG,1,Pre,2022_Apr_28_1113,N-Back (New Version 2021),2021.1.4,120.0347620667229,
Conditions/Version_1Pr/threeback(1)_v1.xlsx,New rule: Press 'space' when you see 3-back (i.e. the same letter as the one that appeared 3 letters ago.),Y,None,,,,,0,3,3,3,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.715,436.9257708999994,None,438.6445770999999,None,None,1,438.6445770999999,None,440.65371049999976,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P040,FENCOG,1,Pre,2022_Apr_28_1113,N-Back (New Version 2021),2021.1.4,120.0347620667229,
